,casual,count,datetime,registered
5744,0,6,2012-10-22 04:00:00,6
5745,1,35,2012-10-22 05:00:00,33
5746,3,138,2012-10-22 06:00:00,139
5747,11,411,2012-10-22 07:00:00,409
5748,33,792,2012-10-22 08:00:00,765
5749,37,354,2012-10-22 09:00:00,323
5750,49,209,2012-10-22 10:00:00,155
5751,78,280,2012-10-22 11:00:00,201
5752,83,337,2012-10-22 12:00:00,267
5753,106,333,2012-10-22 13:00:00,259
5754,92,320,2012-10-22 14:00:00,239
5755,116,358,2012-10-22 15:00:00,282
5756,118,509,2012-10-22 16:00:00,410
5757,115,904,2012-10-22 17:00:00,770
5758,61,738,2012-10-22 18:00:00,681
5759,59,514,2012-10-22 19:00:00,474
5760,35,387,2012-10-22 20:00:00,358
5761,24,224,2012-10-22 21:00:00,216
5762,17,177,2012-10-22 22:00:00,149
5763,15,117,2012-10-22 23:00:00,106
5764,10,54,2012-10-23 00:00:00,51
5765,5,21,2012-10-23 01:00:00,14
5766,1,8,2012-10-23 02:00:00,5
5767,1,5,2012-10-23 03:00:00,4
5768,0,9,2012-10-23 04:00:00,8
5769,1,40,2012-10-23 05:00:00,37
5770,4,155,2012-10-23 06:00:00,151
5771,12,459,2012-10-23 07:00:00,442
5772,35,768,2012-10-23 08:00:00,739
5773,41,365,2012-10-23 09:00:00,329
5774,47,203,2012-10-23 10:00:00,145
5775,73,276,2012-10-23 11:00:00,199
5776,91,330,2012-10-23 12:00:00,263
5777,101,331,2012-10-23 13:00:00,250
5778,109,371,2012-10-23 14:00:00,254
5779,113,397,2012-10-23 15:00:00,293
5780,113,508,2012-10-23 16:00:00,424
5781,113,914,2012-10-23 17:00:00,778
5782,82,860,2012-10-23 18:00:00,755
5783,72,565,2012-10-23 19:00:00,502
5784,45,411,2012-10-23 20:00:00,371
5785,27,247,2012-10-23 21:00:00,225
5786,23,199,2012-10-23 22:00:00,179
5787,19,124,2012-10-23 23:00:00,111
5788,10,57,2012-10-24 00:00:00,46
5789,3,26,2012-10-24 01:00:00,22
5790,3,11,2012-10-24 02:00:00,9
5791,0,7,2012-10-24 03:00:00,7
5792,0,8,2012-10-24 04:00:00,8
5793,1,43,2012-10-24 05:00:00,43
5794,6,165,2012-10-24 06:00:00,159
5795,14,365,2012-10-24 07:00:00,432
5796,30,726,2012-10-24 08:00:00,705
5797,37,372,2012-10-24 09:00:00,328
5798,44,201,2012-10-24 10:00:00,153
5799,68,247,2012-10-24 11:00:00,196
5800,76,322,2012-10-24 12:00:00,260
5801,94,358,2012-10-24 13:00:00,254
5802,113,383,2012-10-24 14:00:00,249
5803,111,383,2012-10-24 15:00:00,289
5804,120,510,2012-10-24 16:00:00,421
5805,104,901,2012-10-24 17:00:00,783
5806,101,893,2012-10-24 18:00:00,778
5807,73,533,2012-10-24 19:00:00,476
5808,46,373,2012-10-24 20:00:00,339
5809,38,268,2012-10-24 21:00:00,248
5810,32,186,2012-10-24 22:00:00,174
5811,20,111,2012-10-24 23:00:00,107
5812,7,54,2012-10-25 00:00:00,45
5813,4,29,2012-10-25 01:00:00,26
5814,1,10,2012-10-25 02:00:00,9
5815,0,5,2012-10-25 03:00:00,4
5816,0,7,2012-10-25 04:00:00,7
5817,0,43,2012-10-25 05:00:00,41
5818,5,162,2012-10-25 06:00:00,154
5819,12,374,2012-10-25 07:00:00,419
5820,29,724,2012-10-25 08:00:00,697
5821,27,362,2012-10-25 09:00:00,331
5822,26,183,2012-10-25 10:00:00,131
5823,24,169,2012-10-25 11:00:00,125
5824,49,233,2012-10-25 12:00:00,196
5825,47,239,2012-10-25 13:00:00,192
5826,68,267,2012-10-25 14:00:00,207
5827,72,319,2012-10-25 15:00:00,245
5828,66,424,2012-10-25 16:00:00,362
5829,72,793,2012-10-25 17:00:00,737
5830,24,367,2012-10-25 18:00:00,326
5831,24,298,2012-10-25 19:00:00,313
5832,21,267,2012-10-25 20:00:00,260
5833,21,218,2012-10-25 21:00:00,218
5834,18,197,2012-10-25 22:00:00,169
5835,13,104,2012-10-25 23:00:00,78
5836,8,36,2012-10-26 00:00:00,32
5837,2,14,2012-10-26 01:00:00,12
5838,1,7,2012-10-26 02:00:00,5
5839,0,5,2012-10-26 03:00:00,4
5840,0,7,2012-10-26 04:00:00,6
5841,1,42,2012-10-26 05:00:00,41
5842,5,163,2012-10-26 06:00:00,159
5843,14,377,2012-10-26 07:00:00,423
5844,22,670,2012-10-26 08:00:00,676
5845,24,355,2012-10-26 09:00:00,328
5846,25,191,2012-10-26 10:00:00,149
5847,50,215,2012-10-26 11:00:00,169
5848,64,249,2012-10-26 12:00:00,213
5849,62,274,2012-10-26 13:00:00,226
5850,62,275,2012-10-26 14:00:00,213
5851,65,306,2012-10-26 15:00:00,241
5852,63,421,2012-10-26 16:00:00,352
5853,57,579,2012-10-26 17:00:00,500
5854,49,528,2012-10-26 18:00:00,504
5855,24,294,2012-10-26 19:00:00,309
5856,23,244,2012-10-26 20:00:00,241
5857,23,244,2012-10-26 21:00:00,219
5858,20,181,2012-10-26 22:00:00,155
5859,15,143,2012-10-26 23:00:00,108
5860,32,138,2012-10-27 00:00:00,118
5861,16,105,2012-10-27 01:00:00,89
5862,13,69,2012-10-27 02:00:00,62
5863,7,43,2012-10-27 03:00:00,36
5864,4,14,2012-10-27 04:00:00,9
5865,5,21,2012-10-27 05:00:00,15
5866,6,26,2012-10-27 06:00:00,21
5867,13,76,2012-10-27 07:00:00,50
5868,28,151,2012-10-27 08:00:00,107
5869,87,317,2012-10-27 09:00:00,198
5870,148,416,2012-10-27 10:00:00,257
5871,171,509,2012-10-27 11:00:00,309
5872,246,614,2012-10-27 12:00:00,356
5873,277,658,2012-10-27 13:00:00,396
5874,261,629,2012-10-27 14:00:00,376
5875,176,523,2012-10-27 15:00:00,304
5876,147,506,2012-10-27 16:00:00,328
5877,132,538,2012-10-27 17:00:00,319
5878,104,459,2012-10-27 18:00:00,309
5879,75,333,2012-10-27 19:00:00,243
5880,53,244,2012-10-27 20:00:00,184
5881,44,180,2012-10-27 21:00:00,115
5882,27,165,2012-10-27 22:00:00,108
5883,20,106,2012-10-27 23:00:00,88
5884,16,117,2012-10-28 00:00:00,98
5885,17,110,2012-10-28 01:00:00,91
5886,18,75,2012-10-28 02:00:00,65
5887,8,36,2012-10-28 03:00:00,32
5888,3,15,2012-10-28 04:00:00,8
5889,3,18,2012-10-28 05:00:00,11
5890,5,27,2012-10-28 06:00:00,23
5891,10,61,2012-10-28 07:00:00,52
5892,28,146,2012-10-28 08:00:00,114
5893,77,281,2012-10-28 09:00:00,190
5894,140,359,2012-10-28 10:00:00,233
5895,170,504,2012-10-28 11:00:00,313
5896,165,539,2012-10-28 12:00:00,373
5897,169,530,2012-10-28 13:00:00,316
5898,177,547,2012-10-28 14:00:00,320
5899,160,505,2012-10-28 15:00:00,356
5900,117,396,2012-10-28 16:00:00,295
5901,78,277,2012-10-28 17:00:00,210
5902,28,186,2012-10-28 18:00:00,132
5903,17,171,2012-10-28 19:00:00,123
5904,13,161,2012-10-28 20:00:00,123
5905,11,123,2012-10-28 21:00:00,91
5906,10,87,2012-10-28 22:00:00,84
5907,10,59,2012-10-28 23:00:00,47
5908,6,29,2012-10-29 00:00:00,22
5909,12,180,2012-10-30 13:00:00,186
5910,12,176,2012-10-30 14:00:00,182
5911,13,210,2012-10-30 15:00:00,166
5912,13,301,2012-10-30 16:00:00,268
5913,14,476,2012-10-30 17:00:00,496
5914,14,449,2012-10-30 18:00:00,464
5915,40,508,2012-10-30 19:00:00,453
5916,9,229,2012-10-30 20:00:00,215
5917,11,170,2012-10-30 21:00:00,164
5918,9,127,2012-10-30 22:00:00,126
5919,9,100,2012-10-30 23:00:00,90
5920,4,33,2012-10-31 00:00:00,37
5921,2,19,2012-10-31 01:00:00,23
5922,2,8,2012-10-31 02:00:00,6
5923,0,5,2012-10-31 03:00:00,4
5924,0,6,2012-10-31 04:00:00,6
5925,0,27,2012-10-31 05:00:00,26
5926,2,116,2012-10-31 06:00:00,109
5927,6,339,2012-10-31 07:00:00,346
5928,17,608,2012-10-31 08:00:00,596
5929,17,326,2012-10-31 09:00:00,322
5930,24,166,2012-10-31 10:00:00,135
5931,27,183,2012-10-31 11:00:00,152
5932,33,233,2012-10-31 12:00:00,206
5933,41,270,2012-10-31 13:00:00,228
5934,36,238,2012-10-31 14:00:00,190
5935,42,254,2012-10-31 15:00:00,233
5936,33,343,2012-10-31 16:00:00,326
5937,31,590,2012-10-31 17:00:00,573
5938,29,588,2012-10-31 18:00:00,577
5939,29,382,2012-10-31 19:00:00,355
5940,22,287,2012-10-31 20:00:00,262
5941,20,214,2012-10-31 21:00:00,178
5942,14,143,2012-10-31 22:00:00,126
5943,7,125,2012-10-31 23:00:00,111
5944,4,41,2012-11-20 00:00:00,41
5945,5,23,2012-11-20 01:00:00,18
5946,1,7,2012-11-20 02:00:00,6
5947,0,5,2012-11-20 03:00:00,4
5948,0,8,2012-11-20 04:00:00,7
5949,1,33,2012-11-20 05:00:00,33
5950,2,128,2012-11-20 06:00:00,126
5951,10,378,2012-11-20 07:00:00,368
5952,21,639,2012-11-20 08:00:00,649
5953,22,326,2012-11-20 09:00:00,313
5954,27,164,2012-11-20 10:00:00,138
5955,35,190,2012-11-20 11:00:00,159
5956,37,229,2012-11-20 12:00:00,195
5957,40,234,2012-11-20 13:00:00,196
5958,39,212,2012-11-20 14:00:00,180
5959,45,240,2012-11-20 15:00:00,220
5960,36,344,2012-11-20 16:00:00,320
5961,35,559,2012-11-20 17:00:00,545
5962,26,517,2012-11-20 18:00:00,486
5963,22,369,2012-11-20 19:00:00,348
5964,16,265,2012-11-20 20:00:00,249
5965,18,200,2012-11-20 21:00:00,192
5966,13,159,2012-11-20 22:00:00,149
5967,13,117,2012-11-20 23:00:00,108
5968,3,38,2012-11-21 00:00:00,42
5969,2,17,2012-11-21 01:00:00,16
5970,1,6,2012-11-21 02:00:00,5
5971,0,5,2012-11-21 03:00:00,4
5972,0,7,2012-11-21 04:00:00,6
5973,0,30,2012-11-21 05:00:00,30
5974,1,117,2012-11-21 06:00:00,113
5975,8,361,2012-11-21 07:00:00,355
5976,14,600,2012-11-21 08:00:00,590
5977,18,331,2012-11-21 09:00:00,318
5978,24,181,2012-11-21 10:00:00,148
5979,33,213,2012-11-21 11:00:00,178
5980,46,284,2012-11-21 12:00:00,229
5981,40,290,2012-11-21 13:00:00,223
5982,42,290,2012-11-21 14:00:00,189
5983,44,324,2012-11-21 15:00:00,240
5984,37,379,2012-11-21 16:00:00,349
5985,38,615,2012-11-21 17:00:00,580
5986,36,526,2012-11-21 18:00:00,469
5987,24,391,2012-11-21 19:00:00,368
5988,16,256,2012-11-21 20:00:00,236
5989,15,210,2012-11-21 21:00:00,192
5990,10,145,2012-11-21 22:00:00,132
5991,7,136,2012-11-21 23:00:00,118
5992,11,69,2012-11-22 00:00:00,61
5993,9,42,2012-11-22 01:00:00,50
5994,5,27,2012-11-22 02:00:00,22
5995,2,14,2012-11-22 03:00:00,8
5996,2,9,2012-11-22 04:00:00,7
5997,1,7,2012-11-22 05:00:00,9
5998,2,45,2012-11-22 06:00:00,41
5999,4,227,2012-11-22 07:00:00,184
6000,11,308,2012-11-22 08:00:00,291
6001,37,284,2012-11-22 09:00:00,210
6002,69,335,2012-11-22 10:00:00,260
6003,158,492,2012-11-22 11:00:00,309
6004,183,515,2012-11-22 12:00:00,318
6005,273,543,2012-11-22 13:00:00,288
6006,286,520,2012-11-22 14:00:00,287
6007,287,519,2012-11-22 15:00:00,288
6008,194,507,2012-11-22 16:00:00,314
6009,161,439,2012-11-22 17:00:00,394
6010,48,361,2012-11-22 18:00:00,353
6011,27,286,2012-11-22 19:00:00,286
6012,28,192,2012-11-22 20:00:00,207
6013,20,172,2012-11-22 21:00:00,139
6014,15,152,2012-11-22 22:00:00,137
6015,11,137,2012-11-22 23:00:00,117
6016,4,44,2012-11-23 00:00:00,39
6017,1,17,2012-11-23 01:00:00,17
6018,1,6,2012-11-23 02:00:00,7
6019,0,5,2012-11-23 03:00:00,5
6020,0,8,2012-11-23 04:00:00,8
6021,0,31,2012-11-23 05:00:00,30
6022,2,129,2012-11-23 06:00:00,121
6023,7,360,2012-11-23 07:00:00,355
6024,12,605,2012-11-23 08:00:00,572
6025,12,323,2012-11-23 09:00:00,318
6026,23,175,2012-11-23 10:00:00,141
6027,33,213,2012-11-23 11:00:00,178
6028,37,285,2012-11-23 12:00:00,227
6029,36,284,2012-11-23 13:00:00,219
6030,81,352,2012-11-23 14:00:00,223
6031,40,295,2012-11-23 15:00:00,267
6032,50,405,2012-11-23 16:00:00,371
6033,52,740,2012-11-23 17:00:00,612
6034,67,618,2012-11-23 18:00:00,543
6035,50,580,2012-11-23 19:00:00,531
6036,38,330,2012-11-23 20:00:00,289
6037,21,220,2012-11-23 21:00:00,209
6038,28,147,2012-11-23 22:00:00,132
6039,16,98,2012-11-23 23:00:00,83
6040,11,113,2012-11-24 00:00:00,98
6041,6,94,2012-11-24 01:00:00,80
6042,6,41,2012-11-24 02:00:00,38
6043,3,20,2012-11-24 03:00:00,17
6044,2,6,2012-11-24 04:00:00,6
6045,2,7,2012-11-24 05:00:00,7
6046,1,19,2012-11-24 06:00:00,19
6047,4,57,2012-11-24 07:00:00,48
6048,16,142,2012-11-24 08:00:00,118
6049,28,226,2012-11-24 09:00:00,178
6050,36,292,2012-11-24 10:00:00,221
6051,49,436,2012-11-24 11:00:00,294
6052,65,462,2012-11-24 12:00:00,308
6053,78,490,2012-11-24 13:00:00,310
6054,71,477,2012-11-24 14:00:00,257
6055,58,474,2012-11-24 15:00:00,302
6056,44,423,2012-11-24 16:00:00,302
6057,24,375,2012-11-24 17:00:00,180
6058,14,317,2012-11-24 18:00:00,163
6059,12,253,2012-11-24 19:00:00,146
6060,9,159,2012-11-24 20:00:00,113
6061,9,136,2012-11-24 21:00:00,98
6062,8,94,2012-11-24 22:00:00,74
6063,6,79,2012-11-24 23:00:00,78
6064,4,100,2012-11-25 00:00:00,94
6065,7,100,2012-11-25 01:00:00,89
6066,4,44,2012-11-25 02:00:00,39
6067,4,25,2012-11-25 03:00:00,17
6068,1,5,2012-11-25 04:00:00,5
6069,1,8,2012-11-25 05:00:00,7
6070,1,16,2012-11-25 06:00:00,16
6071,3,56,2012-11-25 07:00:00,46
6072,14,150,2012-11-25 08:00:00,123
6073,26,217,2012-11-25 09:00:00,178
6074,28,307,2012-11-25 10:00:00,241
6075,45,441,2012-11-25 11:00:00,293
6076,47,479,2012-11-25 12:00:00,315
6077,44,486,2012-11-25 13:00:00,322
6078,62,482,2012-11-25 14:00:00,319
6079,55,486,2012-11-25 15:00:00,314
6080,53,430,2012-11-25 16:00:00,312
6081,29,363,2012-11-25 17:00:00,166
6082,16,298,2012-11-25 18:00:00,153
6083,15,259,2012-11-25 19:00:00,160
6084,10,177,2012-11-25 20:00:00,117
6085,14,172,2012-11-25 21:00:00,127
6086,8,155,2012-11-25 22:00:00,134
6087,6,105,2012-11-25 23:00:00,100
6088,4,55,2012-11-26 00:00:00,53
6089,1,19,2012-11-26 01:00:00,22
6090,1,7,2012-11-26 02:00:00,7
6091,0,8,2012-11-26 03:00:00,7
6092,0,6,2012-11-26 04:00:00,6
6093,0,35,2012-11-26 05:00:00,35
6094,4,136,2012-11-26 06:00:00,131
6095,7,357,2012-11-26 07:00:00,354
6096,14,676,2012-11-26 08:00:00,661
6097,20,342,2012-11-26 09:00:00,308
6098,33,202,2012-11-26 10:00:00,159
6099,32,244,2012-11-26 11:00:00,161
6100,40,269,2012-11-26 12:00:00,226
6101,41,270,2012-11-26 13:00:00,220
6102,41,265,2012-11-26 14:00:00,201
6103,37,276,2012-11-26 15:00:00,238
6104,38,379,2012-11-26 16:00:00,352
6105,38,588,2012-11-26 17:00:00,542
6106,23,536,2012-11-26 18:00:00,524
6107,17,347,2012-11-26 19:00:00,318
6108,13,256,2012-11-26 20:00:00,247
6109,12,205,2012-11-26 21:00:00,193
6110,7,150,2012-11-26 22:00:00,140
6111,7,105,2012-11-26 23:00:00,101
6112,5,50,2012-11-27 00:00:00,45
6113,2,22,2012-11-27 01:00:00,18
6114,1,9,2012-11-27 02:00:00,7
6115,0,5,2012-11-27 03:00:00,4
6116,0,6,2012-11-27 04:00:00,5
6117,0,25,2012-11-27 05:00:00,24
6118,1,111,2012-11-27 06:00:00,104
6119,5,189,2012-11-27 07:00:00,217
6120,9,325,2012-11-27 08:00:00,348
6121,15,297,2012-11-27 09:00:00,304
6122,14,146,2012-11-27 10:00:00,107
6123,12,151,2012-11-27 11:00:00,109
6124,11,188,2012-11-27 12:00:00,165
6125,13,197,2012-11-27 13:00:00,170
6126,11,188,2012-11-27 14:00:00,172
6127,17,205,2012-11-27 15:00:00,178
6128,17,309,2012-11-27 16:00:00,278
6129,15,506,2012-11-27 17:00:00,499
6130,12,468,2012-11-27 18:00:00,458
6131,7,344,2012-11-27 19:00:00,325
6132,5,236,2012-11-27 20:00:00,228
6133,4,159,2012-11-27 21:00:00,153
6134,3,117,2012-11-27 22:00:00,117
6135,3,71,2012-11-27 23:00:00,71
6136,4,46,2012-11-28 00:00:00,50
6137,1,27,2012-11-28 01:00:00,28
6138,0,8,2012-11-28 02:00:00,8
6139,0,4,2012-11-28 03:00:00,3
6140,0,6,2012-11-28 04:00:00,6
6141,1,32,2012-11-28 05:00:00,31
6142,2,133,2012-11-28 06:00:00,131
6143,6,391,2012-11-28 07:00:00,384
6144,17,644,2012-11-28 08:00:00,625
6145,23,313,2012-11-28 09:00:00,297
6146,30,200,2012-11-28 10:00:00,157
6147,32,215,2012-11-28 11:00:00,171
6148,24,265,2012-11-28 12:00:00,215
6149,34,264,2012-11-28 13:00:00,225
6150,33,259,2012-11-28 14:00:00,193
6151,33,267,2012-11-28 15:00:00,218
6152,33,377,2012-11-28 16:00:00,334
6153,34,585,2012-11-28 17:00:00,546
6154,26,543,2012-11-28 18:00:00,512
6155,18,382,2012-11-28 19:00:00,363
6156,12,248,2012-11-28 20:00:00,231
6157,9,201,2012-11-28 21:00:00,184
6158,5,129,2012-11-28 22:00:00,125
6159,4,99,2012-11-28 23:00:00,85
6160,2,34,2012-11-29 00:00:00,36
6161,1,19,2012-11-29 01:00:00,17
6162,1,7,2012-11-29 02:00:00,6
6163,0,8,2012-11-29 04:00:00,8
6164,0,33,2012-11-29 05:00:00,32
6165,4,136,2012-11-29 06:00:00,131
6166,6,350,2012-11-29 07:00:00,342
6167,12,633,2012-11-29 08:00:00,617
6168,18,336,2012-11-29 09:00:00,304
6169,21,177,2012-11-29 10:00:00,146
6170,27,207,2012-11-29 11:00:00,156
6171,32,268,2012-11-29 12:00:00,231
6172,32,244,2012-11-29 13:00:00,220
6173,35,253,2012-11-29 14:00:00,206
6174,36,271,2012-11-29 15:00:00,226
6175,37,386,2012-11-29 16:00:00,344
6176,34,586,2012-11-29 17:00:00,557
6177,25,525,2012-11-29 18:00:00,514
6178,17,362,2012-11-29 19:00:00,344
6179,11,250,2012-11-29 20:00:00,239
6180,5,182,2012-11-29 21:00:00,172
6181,5,151,2012-11-29 22:00:00,141
6182,5,136,2012-11-29 23:00:00,117
6183,3,35,2012-11-30 00:00:00,37
6184,1,23,2012-11-30 01:00:00,24
6185,0,6,2012-11-30 02:00:00,7
6186,0,6,2012-11-30 03:00:00,5
6187,0,8,2012-11-30 04:00:00,7
6188,0,31,2012-11-30 05:00:00,29
6189,1,123,2012-11-30 06:00:00,117
6190,6,356,2012-11-30 07:00:00,346
6191,12,567,2012-11-30 08:00:00,530
6192,15,330,2012-11-30 09:00:00,307
6193,19,168,2012-11-30 10:00:00,145
6194,24,181,2012-11-30 11:00:00,155
6195,26,241,2012-11-30 12:00:00,226
6196,38,262,2012-11-30 13:00:00,219
6197,37,248,2012-11-30 14:00:00,198
6198,38,270,2012-11-30 15:00:00,231
6199,39,394,2012-11-30 16:00:00,356
6200,35,594,2012-11-30 17:00:00,565
6201,19,488,2012-11-30 18:00:00,470
6202,19,360,2012-11-30 19:00:00,333
6203,11,259,2012-11-30 20:00:00,253
6204,10,187,2012-11-30 21:00:00,186
6205,9,155,2012-11-30 22:00:00,149
6206,9,122,2012-11-30 23:00:00,112
6207,5,39,2012-12-20 00:00:00,37
6208,2,17,2012-12-20 01:00:00,14
6209,1,8,2012-12-20 02:00:00,5
6210,0,4,2012-12-20 03:00:00,3
6211,0,6,2012-12-20 04:00:00,6
6212,0,34,2012-12-20 05:00:00,32
6213,3,141,2012-12-20 06:00:00,133
6214,7,376,2012-12-20 07:00:00,363
6215,19,657,2012-12-20 08:00:00,649
6216,18,315,2012-12-20 09:00:00,308
6217,19,168,2012-12-20 10:00:00,148
6218,23,175,2012-12-20 11:00:00,147
6219,24,245,2012-12-20 12:00:00,229
6220,25,230,2012-12-20 13:00:00,200
6221,24,230,2012-12-20 14:00:00,190
6222,22,230,2012-12-20 15:00:00,204
6223,21,330,2012-12-20 16:00:00,293
6224,24,567,2012-12-20 17:00:00,544
6225,22,529,2012-12-20 18:00:00,520
6226,15,353,2012-12-20 19:00:00,276
6227,14,242,2012-12-20 20:00:00,218
6228,14,151,2012-12-20 21:00:00,129
6229,12,80,2012-12-20 22:00:00,74
6230,10,60,2012-12-20 23:00:00,53
6231,2,22,2012-12-21 00:00:00,17
6232,1,15,2012-12-21 01:00:00,13
6233,1,6,2012-12-21 02:00:00,6
6234,0,3,2012-12-21 03:00:00,3
6235,0,2,2012-12-21 04:00:00,2
6236,0,17,2012-12-21 05:00:00,17
6237,1,92,2012-12-21 06:00:00,91
6238,4,282,2012-12-21 07:00:00,274
6239,13,493,2012-12-21 08:00:00,507
6240,11,234,2012-12-21 09:00:00,248
6241,9,125,2012-12-21 10:00:00,112
6242,12,139,2012-12-21 11:00:00,122
6243,10,166,2012-12-21 12:00:00,138
6244,13,154,2012-12-21 13:00:00,135
6245,12,147,2012-12-21 14:00:00,124
6246,12,149,2012-12-21 15:00:00,128
6247,14,224,2012-12-21 16:00:00,193
6248,9,315,2012-12-21 17:00:00,345
6249,7,288,2012-12-21 18:00:00,327
6250,6,229,2012-12-21 19:00:00,219
6251,6,177,2012-12-21 20:00:00,170
6252,4,113,2012-12-21 21:00:00,109
6253,3,85,2012-12-21 22:00:00,81
6254,2,54,2012-12-21 23:00:00,53
6255,4,57,2012-12-22 00:00:00,51
6256,4,46,2012-12-22 01:00:00,41
6257,3,38,2012-12-22 02:00:00,35
6258,0,26,2012-12-22 03:00:00,23
6259,1,6,2012-12-22 04:00:00,5
6260,1,5,2012-12-22 05:00:00,4
6261,1,8,2012-12-22 06:00:00,8
6262,2,25,2012-12-22 07:00:00,26
6263,10,79,2012-12-22 08:00:00,61
6264,19,128,2012-12-22 09:00:00,107
6265,32,189,2012-12-22 10:00:00,151
6266,45,226,2012-12-22 11:00:00,174
6267,60,248,2012-12-22 12:00:00,204
6268,71,280,2012-12-22 13:00:00,240
6269,68,273,2012-12-22 14:00:00,231
6270,64,262,2012-12-22 15:00:00,226
6271,53,242,2012-12-22 16:00:00,212
6272,28,175,2012-12-22 17:00:00,142
6273,8,151,2012-12-22 18:00:00,122
6274,7,129,2012-12-22 19:00:00,94
6275,8,92,2012-12-22 20:00:00,85
6276,5,66,2012-12-22 21:00:00,59
6277,5,57,2012-12-22 22:00:00,52
6278,3,49,2012-12-22 23:00:00,43
6279,4,66,2012-12-23 00:00:00,59
6280,6,55,2012-12-23 01:00:00,52
6281,3,42,2012-12-23 02:00:00,33
6282,4,31,2012-12-23 03:00:00,24
6283,1,7,2012-12-23 04:00:00,5
6284,0,4,2012-12-23 05:00:00,3
6285,0,6,2012-12-23 06:00:00,6
6286,1,30,2012-12-23 07:00:00,19
6287,5,79,2012-12-23 08:00:00,74
6288,17,110,2012-12-23 09:00:00,90
6289,22,179,2012-12-23 10:00:00,150
6290,25,182,2012-12-23 11:00:00,156
6291,61,269,2012-12-23 12:00:00,228
6292,70,291,2012-12-23 13:00:00,245
6293,98,308,2012-12-23 14:00:00,249
6294,95,302,2012-12-23 15:00:00,239
6295,87,292,2012-12-23 16:00:00,237
6296,35,185,2012-12-23 17:00:00,161
6297,14,167,2012-12-23 18:00:00,141
6298,17,138,2012-12-23 19:00:00,122
6299,12,129,2012-12-23 20:00:00,101
6300,6,115,2012-12-23 21:00:00,99
6301,6,98,2012-12-23 22:00:00,90
6302,6,59,2012-12-23 23:00:00,51
6303,1,23,2012-12-24 00:00:00,21
6304,0,6,2012-12-24 01:00:00,5
6305,0,3,2012-12-24 02:00:00,4
6306,0,3,2012-12-24 03:00:00,3
6307,0,19,2012-12-24 05:00:00,18
6308,2,79,2012-12-24 06:00:00,77
6309,5,227,2012-12-24 07:00:00,225
6310,7,461,2012-12-24 08:00:00,471
6311,10,211,2012-12-24 09:00:00,205
6312,11,117,2012-12-24 10:00:00,90
6313,10,100,2012-12-24 11:00:00,99
6314,11,148,2012-12-24 12:00:00,122
6315,7,66,2012-12-24 13:00:00,62
6316,5,69,2012-12-24 14:00:00,65
6317,6,72,2012-12-24 15:00:00,63
6318,5,80,2012-12-24 16:00:00,72
6319,5,156,2012-12-24 17:00:00,168
6320,4,164,2012-12-24 18:00:00,189
6321,3,191,2012-12-24 19:00:00,196
6322,3,117,2012-12-24 20:00:00,113
6323,2,94,2012-12-24 21:00:00,97
6324,2,102,2012-12-24 22:00:00,94
6325,2,40,2012-12-24 23:00:00,33
6326,4,36,2012-12-25 00:00:00,34
6327,3,34,2012-12-25 01:00:00,33
6328,3,29,2012-12-25 02:00:00,23
6329,0,7,2012-12-25 04:00:00,5
6330,0,7,2012-12-25 05:00:00,6
6331,0,27,2012-12-25 06:00:00,34
6332,1,27,2012-12-25 07:00:00,171
6333,6,90,2012-12-25 08:00:00,195
6334,17,103,2012-12-25 09:00:00,82
6335,40,163,2012-12-25 10:00:00,131
6336,43,214,2012-12-25 11:00:00,171
6337,50,222,2012-12-25 12:00:00,191
6338,113,295,2012-12-25 13:00:00,194
6339,102,338,2012-12-25 14:00:00,238
6340,83,250,2012-12-25 15:00:00,187
6341,68,228,2012-12-25 16:00:00,181
6342,28,194,2012-12-25 17:00:00,173
6343,19,186,2012-12-25 18:00:00,152
6344,16,141,2012-12-25 19:00:00,109
6345,16,124,2012-12-25 20:00:00,100
6346,5,91,2012-12-25 21:00:00,85
6347,9,83,2012-12-25 22:00:00,76
6348,5,54,2012-12-25 23:00:00,46
6349,4,31,2012-12-26 00:00:00,25
6350,1,4,2012-12-26 01:00:00,4
6351,1,6,2012-12-26 02:00:00,3
6352,0,3,2012-12-26 03:00:00,2
6353,0,2,2012-12-26 04:00:00,2
6354,0,18,2012-12-26 05:00:00,19
6355,3,81,2012-12-26 06:00:00,79
6356,5,206,2012-12-26 07:00:00,165
6357,7,239,2012-12-26 08:00:00,231
6358,7,126,2012-12-26 09:00:00,105
6359,6,80,2012-12-26 10:00:00,75
6360,5,85,2012-12-26 11:00:00,77
6361,4,75,2012-12-26 12:00:00,64
6362,4,75,2012-12-26 13:00:00,63
6363,4,70,2012-12-26 14:00:00,62
6364,7,80,2012-12-26 15:00:00,66
6365,7,95,2012-12-26 16:00:00,77
6366,7,187,2012-12-26 17:00:00,172
6367,5,176,2012-12-26 18:00:00,176
6368,4,133,2012-12-26 19:00:00,163
6369,5,93,2012-12-26 20:00:00,85
6370,6,109,2012-12-26 21:00:00,104
6371,3,84,2012-12-26 22:00:00,81
6372,3,38,2012-12-26 23:00:00,36
6373,2,17,2012-12-27 00:00:00,15
6374,0,5,2012-12-27 01:00:00,4
6375,1,5,2012-12-27 02:00:00,3
6376,0,3,2012-12-27 03:00:00,3
6377,0,2,2012-12-27 04:00:00,2
6378,0,18,2012-12-27 05:00:00,18
